"ID","wf1_group","wf2_group","r_corr","pra_linear","mandel_p_val","concavity","r2_linear","r2_adj_linear","mandel_stats"
"Linear 001","Good Linearity","Good Linearity",0.978317,87.4789014687645,0.61173882997291,-0.872868416443102,0.957105,0.948526,0.30223214030419
"Linear 002","Good Linearity","Good Linearity",0.993211,94.4514885209101,0.889957959950529,-0.233933286984422,0.986469,0.983763,0.0217226154240984
"Linear 003","Poor Linearity","Poor Linearity",0.910343,69.1056136884393,0.327863117571382,-31.1442956982619,0.828724,0.794469,1.24004738174968
"Linear 004","Good Linearity","Good Linearity",0.989442,93.8665511788166,0.740664233608722,8.94630949585089,0.978995,0.974794,0.12587417198368
"Linear 005","Good Linearity","Good Linearity",0.992715,92.3184683534565,0.274221542199781,-8.83599888280417,0.985483,0.98258,1.60278061887707
"Linear 006","Good Linearity","Good Linearity",0.989037,92.6932251994647,0.0543774931683006,17.950609460339,0.978194,0.973833,7.26281988434987
"Linear 007","Good Linearity","Good Linearity",0.975864,81.2867168853138,0.0485637114675265,-28.1762409948716,0.952311,0.942774,7.86800238390399
"Linear 008","Good Linearity","Good Linearity",0.981666,89.2261050122901,0.62262801063855,-17.0792514150489,0.963668,0.956402,0.283484871463826
"Linear 009","Good Linearity","Good Linearity",0.9892,89.0873381261796,0.223159481013901,-13.3179997030284,0.978516,0.974219,2.07499436708385
"Linear 010","Poor Linearity","Poor Linearity",0.936812,69.5799558113461,0.059803827570142,-60.9919876694026,0.877616,0.853139,6.78016478032977
"Linear 011","Good Linearity","Good Linearity",0.991769,92.7660120682689,0.367147830652806,3.62053608703805,0.983605,0.980326,1.03196154009844
